country_name,country_code,year,adult_obesity_pct,fruits,non_starchy_vegetables,potatoes,other_starchy_vegetables,beans_and_legumes,nuts_and_seeds,refined_grains,whole_grains,total_processed_meats,unprocessed_red_meats,total_seafoods,eggs,cheese,yoghurt_including_fermented_milk_,sugar_sweetened_beverages,fruit_juices,coffee,tea,total_carbohydrates,total_protein,saturated_fat,monounsaturated_fatty_acids,total_omega_6_fat,seafood_omega_3_fat,plant_omega_3_fat,dietary_cholesterol,dietary_fiber,added_sugars,calcium,dietary_sodium,iodine,iron,magnesium,potassium,selenium,vitamin_a_w_supplements,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b6,vitamin_b9_folate_,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,zinc,total_milk
Ethiopia,ETH,1990,1.1,35.87263246,86.02043473,56.82952327,25.4402017,39.60580928,1.486555729,195.3663191,171.4998556,6.828995902,8.642844845,4.04063614,10.41242064,2.484269444,6.565817794,93.21490052,4.077787284,0.3921320745,0.555738606,64.56580671,62.87404552,11.9665474,32.00261021,2.595570939,1.469142411,695.8334997,71.11278242,24.28345618,3.92E-05,586.3579506,2899.733404,67.63552929,45.25999359,112.2745742,2949.208033,80.11199599,512.5902448,0.8425099876,0.9876785064,7.242902154,1.491041606,208.6310312,1.23655794,91.52360597,2.040617199,7.008301359,10.39533752,32.0318729
Ethiopia,ETH,1995,1.5,36.61313215,86.72303401,56.61765537,28.46088821,38.79123158,1.544574663,165.4210067,172.3497917,6.03984266,8.813755396,4.117668183,10.83074038,2.543896299,6.922671858,89.92949416,4.308949067,0.3745250416,0.5566531177,64.58683079,64.27362205,11.70322441,31.79485769,2.600944614,1.475052653,697.8504476,69.63267671,21.64571844,9.26E-06,587.4852662,2902.488576,67.03141026,45.22002422,115.7317674,2991.27516,80.78709525,481.7401657,0.8436105153,0.9773493861,7.263880824,1.53880365,209.14086,1.266144941,92.24022587,2.054966119,6.756080155,10.40575924,33.44050589
Ethiopia,ETH,2000,1.95,37.56883336,87.00500879,56.47995706,25.71871271,36.70014035,1.496416698,167.6297257,172.7425781,37.86094601,9.03786152,4.658015191,6.720910836,2.579061059,7.151180099,112.1994123,3.997902036,0.3238946914,0.5571299145,66.39071998,64.28596302,5.146939155,15.20112115,2.45166247,0.690274594,400.8859596,70.316859,15.49386856,0.0003017723672,506.4155869,2520.503444,64.20829866,45.89166134,277.8749334,2033.520733,81.73607016,305.5268197,0.843124563,0.7704229816,7.971946947,1.165111127,174.7067331,1.259515803,75.65804266,2.021708791,6.13689948,9.358024741,33.97400795
Ethiopia,ETH,2005,2.5,39.14729147,87.55940368,57.20282786,23.79455485,35.72538034,1.597770007,192.6863536,174.2134078,40.85915138,9.50351174,4.263648015,8.193919366,2.695550049,7.700536668,149.9881964,3.893908137,0.08371228263,0.5589139489,66.04236824,49.39267838,5.744861886,16.99600494,2.466652886,0.5682245072,426.1541163,78.85200801,15.99528208,0.01293228272,529.1613115,2577.896074,64.99644504,45.6936694,319.7969219,2305.841408,79.40562225,349.6097189,0.8850628552,0.8141272943,7.87117262,1.345119707,197.4158374,1.298782081,78.46921572,2.571435224,5.872294497,10.69140177,43.85401029
Ethiopia,ETH,2010,3.2,40.87866869,89.56382661,55.37642069,24.02302095,35.5612631,1.673575065,268.673672,176.3902804,45.56052747,10.26940511,4.509567372,7.65208481,2.861708086,8.501519569,169.7274231,4.318476854,0.2895453793,0.5620829846,65.74324059,63.20557525,6.871379329,19.31375687,2.453092143,0.5312091207,403.7124921,85.14628487,16.96824917,0.03359101941,549.2154078,2584.890787,64.00545559,44.66957499,329.8209275,2459.401284,80.49037491,475.7114339,0.9031139851,0.8445137417,7.939360767,1.397411267,224.6148603,1.337683779,82.16366605,3.108367576,5.858271479,11.46628332,54.07434194
Ethiopia,ETH,2015,4.2,38.53979492,88.51638098,63.75095844,26.46848224,34.72363495,1.634674752,307.8865755,176.4836638,27.23269353,9.110354736,4.574975087,7.854815307,2.595751022,7.240196173,168.7525105,3.776826491,0.2635761268,0.5597136352,65.77723885,62.43821839,6.661329055,19.47351875,2.462028584,0.6736608789,414.8606405,66.36554069,16.295331,0.07109362377,547.5720341,2589.81344,66.38421496,45.06509342,338.1265767,2447.138181,81.30081725,569.4894855,0.9118296221,0.864236802,7.972337454,1.409081536,223.8278079,1.256728961,81.65409744,2.932255827,5.868795744,11.51014047,45.81299623
Fiji,FJI,1990,15.3,106.5903456,151.8005613,9.062667445,17.98319387,22.05161322,0.4087243633,335.3109211,45.74403976,26.11047238,48.97567964,47.50582228,13.22436982,0.9271248083,8.339200588,58.08770171,16.15937792,0.8404137101,0.7139747928,56.77748057,57.97403071,19.0350814,12.50097693,2.640551555,566.859041,959.7096997,231.6748852,4.251937069,2.478716596,434.5771669,2477.648727,87.96355878,14.77141546,126.0638659,1620.752738,109.61386,531.80892,0.9175318655,1.072593026,8.212256336,0.7495452244,129.7893455,2.179872809,33.53315719,4.546571949,16.09232475,5.532527176,92.40756016
Fiji,FJI,1995,18.05,111.7674248,190.677081,10.92556911,15.3058346,20.36637767,0.2889102066,314.4027446,26.98595772,25.34315566,41.37787666,38.92925261,14.4456611,2.192868544,11.49390131,49.84118573,16.14769225,0.2368749607,0.6850524057,56.56214822,59.80794249,18.91103386,12.56004385,2.627012807,485.3445693,900.50536,219.3310919,4.671324674,1.969496921,454.1002977,2505.301212,90.96327738,13.44334216,132.5284791,1633.978028,108.1594704,524.4772759,0.9361137343,1.112770058,8.74347784,0.7866404303,137.3776862,2.209768382,45.619651,4.729892955,16.3003809,5.589665301,104.1418893
Fiji,FJI,2000,20.95,109.6936133,195.4358256,15.99614091,19.64129099,22.32636148,1.192733131,323.4043477,28.74404455,18.50251416,43.30244947,44.93995211,20.94714987,1.213396779,9.465046872,65.50637871,15.3502752,0.1678260855,0.722656835,57.31523059,67.07889055,18.02250561,11.73847693,2.597021508,453.9154054,881.4588873,229.4295991,8.575745527,3.023416202,445.0049039,2474.676865,97.15743513,14.31321653,190.4782726,2213.913101,107.079912,634.6492596,1.038128032,1.131351993,11.79236967,1.060046473,196.5153291,2.204408365,66.09317706,4.109902454,16.59235086,6.465104311,47.58895973
Fiji,FJI,2005,23.75,108.5726642,209.6708274,17.56041433,18.24104932,23.1691703,2.390835143,346.4702054,13.79120713,17.29170043,32.63059203,50.43668387,19.53580283,1.620426158,10.03736535,154.0933122,13.80438412,0.3771318423,0.6996050433,57.75850816,64.90651857,18.09556048,11.34665068,2.539993135,364.7182542,767.2973547,202.7791843,10.0377462,9.816320077,461.3583218,2562.273572,94.84361333,11.96121692,192.8748651,2283.430045,109.4887558,715.919388,1.093912768,1.156765868,14.80406242,1.191576564,197.4683891,2.180239228,65.67881005,4.489431549,16.93369095,6.484238713,62.6899477
Fiji,FJI,2010,26.55,112.5120486,205.2758898,18.81317275,18.99450189,24.22350233,2.079258577,397.045326,24.61871248,15.90005268,19.34303121,45.05528843,24.3122059,1.364945302,9.779264836,117.0186987,13.72322473,0.2545042709,0.6731256399,57.78770509,61.32697763,18.24261596,11.30488116,2.527397507,327.4222749,730.8470228,167.0776301,10.22571945,7.153033003,504.0555954,2556.919485,99.77414136,11.71444895,224.2306099,2323.364135,110.6236244,695.3259607,1.120457525,1.151105625,14.83515636,1.233085788,210.1677073,2.144616588,67.94129405,4.457468406,17.32792405,6.427586886,60.01716264
Fiji,FJI,2015,29.55,108.2337038,202.1829285,19.10225299,25.11767765,32.9205452,2.165737209,377.3758506,27.8868689,12.29897921,15.24294652,50.97847226,30.44221677,1.667438626,9.854894459,208.9751553,12.08121893,0.4713517806,0.6681843796,58.07923171,59.05857922,18.13989726,11.41227044,2.534166426,368.6347828,744.5992396,152.4213703,9.921962244,13.62537867,507.1727219,2563.304429,102.6225526,11.01290136,219.906953,2385.515264,112.4744341,764.0704891,1.110388809,1.137438438,14.31038979,1.262570127,208.3636119,2.149015217,70.66561199,4.472866019,16.9098758,6.351186511,54.31665285
Finland,FIN,1990,12.25,96.78209352,84.57712831,59.8510064,4.588070486,6.072314305,2.110947814,84.69711824,52.35551789,39.33840801,49.21683699,35.19012479,19.81384925,28.13967626,56.48261773,69.83026646,45.77366223,1.705257039,0.401248732,44.58908248,82.81731226,14.91634953,11.93934757,2.506082699,361.3590506,1771.818423,229.8989869,18.96870122,9.012811892,1077.366813,2850.597589,273.8884841,10.79625766,275.5803928,3289.693737,89.34262873,812.7626978,1.159028511,1.90241628,18.89327975,1.74360053,199.9388672,4.548414856,75.5987008,8.388534336,7.88129337,9.469662894,260.3614911
Finland,FIN,1995,14.3,48.58903914,95.65781647,53.58655389,4.873688099,7.554717365,2.396935796,52.10037277,56.01492294,36.3896013,46.21502153,37.07935988,20.66569453,28.32280646,58.41937129,65.14229479,50.84704264,1.41734212,0.3950757587,44.01512181,78.74895797,15.07097017,11.71486278,2.525147408,452.2893941,1931.09276,223.8954283,20.65463869,7.394668629,1073.063904,2847.860142,278.8743085,10.94267573,269.1740662,3113.450315,92.77488438,744.3146348,1.161962337,1.880700259,18.44081774,1.66585938,195.2796703,4.530080854,65.88879982,8.559668539,7.904497683,9.311852349,275.4350465
Finland,FIN,2000,16.25,106.6679292,104.7283057,54.89862343,4.278711953,5.919335123,2.288777489,86.08326826,54.45751816,40.52468907,45.23311778,36.81979125,17.48011148,29.01887255,59.95884258,62.26066823,45.41649477,1.650600085,0.3976636094,44.31566211,81.40097447,13.97753554,11.72672083,2.503552669,367.0946225,1757.260938,220.5058517,19.52361301,6.18999198,1084.361857,2862.059793,266.2833936,9.216944091,281.4510975,3306.021571,94.96525777,839.2353829,1.171813265,1.882650946,21.8404381,1.735424039,204.1228289,4.55324927,78.27610844,8.468116304,7.973819339,9.374655344,264.0770745
Finland,FIN,2005,18.1,136.1730713,114.6544809,56.24009364,4.029418641,5.923932278,2.399270851,92.21541941,56.59414965,44.49035548,47.09415422,37.44197423,16.02388684,29.57636908,60.99908647,57.75596437,43.65126435,1.788570215,0.7159860953,44.09985275,83.95322924,13.53114386,11.56203455,2.502938992,370.2039179,1764.905243,223.8020296,19.11550293,3.936912115,1070.625987,2884.093172,259.3650931,9.460012368,323.2422936,3547.631864,94.85372602,801.9746615,1.203049502,1.917372287,26.13022755,1.832436099,214.6113255,4.611154249,84.88797932,8.41115529,8.164868585,9.880867071,253.2550391
Finland,FIN,2010,19.9,125.5085228,117.1870022,54.40768871,4.645514423,5.833087435,2.942954134,88.98697134,59.004727,53.4466271,49.83561453,39.85131223,16.64779474,30.86072969,63.53425017,53.87930416,44.11772456,1.822527073,0.487741751,44.00464531,86.83775423,13.93512378,11.55883959,2.49714606,408.9495419,1800.224051,230.5793412,20.15013809,2.555652775,1083.537913,2912.18226,263.5159721,9.183281229,365.548409,3607.523316,94.73970212,867.06282,1.225043022,1.94792201,31.02213472,1.86431389,217.2467553,4.625909316,81.93264042,8.802050626,8.373352425,10.57707556,294.668524
Finland,FIN,2015,21.75,147.155005,120.4053157,54.40233919,5.537647497,6.121817901,2.961565253,89.40013591,56.40900351,59.79111204,50.48241145,38.93062608,18.66361958,31.94717174,61.85898525,57.17121677,42.10874741,1.822379328,0.4697821875,44.07081713,84.08247821,13.92472591,11.49946193,2.497074028,403.4379394,1841.477653,233.5866812,22.49681549,2.935534907,1069.253559,2906.907297,272.5452826,8.954645463,347.0060952,3588.744862,93.51716635,834.4490809,1.212689838,1.929692469,30.46345483,1.8585432,216.0444903,4.632287345,82.8711942,9.076492372,8.143454119,10.35830437,332.7043568
France,FRA,1990,12.5,47.30217157,148.6926325,89.27692752,1.233567045,14.48923306,2.06842691,94.61807948,24.83818976,28.66182236,56.47611383,27.39333701,12.5214142,37.05529845,69.54684464,76.98959324,19.47012088,1.535535181,0.5663626122,43.17785841,100.4217093,16.54013518,13.52053331,2.655068944,587.91329,1239.500653,377.7849382,19.69467292,3.504290052,891.920627,2914.759184,187.9499773,13.30266782,292.3409898,3249.316741,83.81890688,530.7032482,1.254266089,1.945217186,20.44743181,1.853433983,257.1484342,3.033387014,85.43522381,2.05637331,11.31391149,11.74697236,203.1825758
France,FRA,1995,14.05,76.15100808,153.0327746,87.0345313,1.243069797,14.84263422,2.252310388,84.54785292,24.63431102,26.9800367,53.50362484,27.57593213,13.17941562,38.09032503,72.44151571,79.06756778,18.70504067,1.482128961,0.5765474549,42.80194324,93.30212712,16.5403764,13.63482846,2.672485244,636.9025684,1307.149891,364.9559304,18.47547252,3.975742407,915.1618061,2892.822828,192.6541097,12.99016172,288.3079222,3020.264901,84.60134132,529.7266234,1.229540521,1.916911835,19.31558514,1.827190506,252.3176921,3.057188176,85.28031629,2.079073275,17.47386268,11.54673433,207.9950773
France,FRA,2000,15.75,85.84059866,155.9611759,74.38260444,1.106908185,13.79288524,2.442883139,132.8494281,29.06552625,33.74479376,52.89941806,28.38779716,13.23870184,39.63517681,75.63223972,85.09846638,18.51479824,1.596636974,0.6855410141,42.8171565,95.1030109,16.57183951,13.75518837,2.67452538,651.2620966,1328.4833,363.4809143,19.32517773,5.005798178,903.978782,2895.761538,195.8115708,12.44002988,298.227309,3071.814794,85.00219854,609.2126984,1.256491485,1.957708382,20.95029511,1.805608887,254.7499724,3.074331409,90.3827051,2.0747233,11.6269787,11.83537442,199.5326105
France,FRA,2005,17.5,127.7688006,157.5973195,32.33260383,1.095242651,12.7616313,2.28929544,141.9925592,25.73282663,32.83396088,47.33677749,30.63128255,12.3285488,39.59440017,76.45728431,89.54245409,17.83776685,1.465837283,0.6734121939,42.98745678,82.61306667,16.35797682,13.70242308,2.678830325,717.2166596,1313.138907,334.5071008,16.70634576,5.808189087,896.563912,2882.547485,191.9713513,11.58390588,289.5447913,2902.117116,85.4173283,702.3584967,1.218149066,1.879636185,16.75804919,1.683778529,246.7080434,3.052340995,92.39455304,2.060968005,10.81643461,11.08117233,190.9295417
France,FRA,2010,19.35,132.0350165,159.4129872,40.15629916,0.9903485038,12.33874575,2.569946057,142.1354219,20.29782112,32.51941882,46.93408746,31.4554798,11.79874056,40.41307159,78.707139,72.50807918,17.84685684,1.696529386,0.6904877653,42.89955388,89.99746938,17.03971106,13.67913265,2.678404784,731.1677229,1333.55308,332.1837166,16.92859513,4.059720083,926.9148238,2900.526617,187.5020449,12.05238109,299.130807,2969.568196,86.56572432,709.7924762,1.273887311,1.911529889,17.72083049,1.70231827,252.8732528,3.05874567,98.09943114,2.018622497,10.92595072,11.40253166,174.5263154
France,FRA,2015,21.15,127.7870143,155.1204067,34.83213431,1.018845003,14.0840998,2.341422515,138.3781811,59.98578875,31.04604343,45.12128662,29.52539201,11.86079333,37.71535461,70.76625525,88.07339448,17.45540403,1.745700506,0.6805920403,43.22005256,91.88153204,16.76698598,13.53571583,2.674600975,698.4336944,1352.960282,321.0414064,17.29439904,5.228082379,917.5640391,2887.411734,188.8132279,11.97282385,300.9361702,2958.361649,87.23222601,682.2806319,1.260512831,1.882851792,17.28327108,1.690129972,249.1195427,3.015040296,97.51324734,2.000183915,11.30253959,11.3036031,176.0674757
Gabon,GAB,1990,5.6,92.0223701,120.5320607,13.40207178,81.78688243,2.42948851,20.14599518,61.22913402,51.54136026,9.253234754,29.68239766,32.89795765,11.71597015,0.5781775007,6.464689697,297.2838553,19.02879199,0.1209034584,0.5556543631,58.29462017,37.86198367,12.50487988,13.41465825,2.702233981,350.1903396,908.2305913,131.9026706,41.42715232,2.229741871,860.4069071,2056.904882,93.23801083,14.40514718,185.2071133,1984.092114,97.46980425,2090.356649,1.046970089,1.298552451,4.554928035,0.7341942865,205.7351851,1.660630815,46.3343248,2.468698155,13.57880262,7.558968447,55.15288726
Gabon,GAB,1995,7.25,86.21055884,122.6636808,8.344969525,75.65334455,2.363052139,19.20812379,173.1528622,35.30944215,14.63452559,33.42464825,39.34363501,14.24274032,0.7444051928,7.490906063,208.0903116,21.87347746,0.2787549166,0.5586321733,58.14634699,44.74941585,12.32636464,13.21552874,2.714080945,439.9170289,908.5872581,144.6227379,42.27282562,0.864502511,868.6012034,2063.273798,96.20621569,11.99008526,190.6637468,1997.250162,96.56012435,1820.409151,1.048906477,1.283520648,4.601079027,0.7545381031,206.0924404,1.692495616,48.2948672,2.602524097,12.91122363,7.613138428,74.09269665
Gabon,GAB,2000,9.1,91.70260745,124.7491282,49.20276143,62.37188266,9.122978722,23.55306319,176.4471895,33.69137609,7.474067158,33.17136776,43.24748909,15.58037594,0.8300518419,8.210523917,207.5690938,24.10211779,0.6580525549,0.5617675534,59.2556138,63.40401353,8.794003113,11.56050071,2.645058276,312.9612612,704.2225896,135.1667273,42.71907446,0.6951706391,477.0418989,1891.652655,95.21226264,6.719840778,269.3310984,3261.608495,98.42794707,1943.790268,1.148142861,1.176991289,12.63599013,1.428248084,219.4790305,1.725683125,86.61982499,2.671599445,12.60566356,8.059507805,95.62194917
Gabon,GAB,2005,10.9,76.78939107,127.2311421,27.60715005,59.53363317,10.71828792,17.72309949,176.6068695,58.65887154,8.976084605,34.64465056,39.45042977,14.36227862,1.055208183,9.059668898,233.3392942,27.05440485,0.2414622614,0.5651589554,59.07934767,68.57468274,9.297078326,11.71579643,2.658477013,268.3085048,709.4743403,137.2499313,39.88585606,0.7975719509,456.7423808,1919.551798,94.9583269,6.607081539,267.0177752,3126.806617,97.35575556,1513.540821,1.155084344,1.204119169,12.36752545,1.386341393,216.8614884,1.735485322,79.11887295,2.555693382,12.33170228,8.337845499,109.3297906
Gabon,GAB,2010,12.75,116.0503411,128.9074483,42.93125231,53.95408308,2.386652793,13.97153356,154.1289001,49.5385361,6.910121237,33.03695392,36.50591581,12.06934902,1.167903053,9.577811857,258.1348376,27.81233491,0.3486572263,0.5685912535,58.95705451,70.96611518,8.856617623,11.64675609,2.658804076,220.2582881,692.5280544,124.8378119,47.47259555,0.872568862,463.3233175,1930.860061,91.1714547,6.752441951,283.0933758,3271.05378,96.02213738,1389.591475,1.177672625,1.215180559,12.21493484,1.46357403,221.8567473,1.773484351,84.26815731,2.395083164,11.96551293,8.33809541,109.5379352
Gabon,GAB,2015,14.6,74.30398795,122.8577545,60.90774847,50.75821183,3.092491706,20.96111759,160.5940916,51.49406449,9.956925371,30.039489,34.10283727,12.37409283,0.9146760675,7.226454506,200.2579295,22.90369813,0.2598348705,0.5628588855,57.98087175,52.33516836,11.1569655,13.15431008,2.722505946,361.0057656,868.0608982,128.7357112,48.99181275,0.6139203783,760.9195993,2074.545337,96.66165915,9.986122387,252.1273414,2561.159894,94.07335247,1542.934295,1.133334978,1.343856444,7.683053811,1.063033519,226.8857247,1.722649575,67.67205243,2.373945823,12.14585426,8.525816701,79.1242552
"Gambia, The",GMB,1990,2.65,11.82666967,58.08769972,2.884566258,16.42477413,19.62054047,12.22908562,187.5469172,38.50654191,22.4938733,9.028180927,32.36299724,3.515238987,0.7942314402,1.680860188,569.0810355,16.26624078,0.06634711963,0.6193348101,60.35959206,62.04430125,12.19254806,10.32041537,2.642810586,226.5434603,842.2888323,87.09196514,39.93571048,14.52279421,502.4119644,2078.038686,76.1733936,18.92086537,221.1265173,2070.218251,100.4280605,3142.550452,1.027713246,1.313653033,10.81615233,1.218755803,208.0054793,1.330514817,68.82185689,2.420788861,13.03130847,7.19982087,3.40261622
"Gambia, The",GMB,1995,3.65,16.66551105,63.10419951,0.2700714492,17.84574119,8.499607381,16.40671698,187.8773949,36.88549448,56.2419651,6.593218672,30.63546082,5.806838451,0.8289885404,1.873806923,356.3326212,16.11489346,0.06685397316,0.2755045822,62.20817474,16.88309836,7.913641657,9.938505136,2.697082478,265.8296543,989.2623506,76.28681281,9.315529516,8.029099526,154.0104349,1635.197463,81.83858018,9.982265812,214.9921548,990.6761276,101.2921664,2986.987577,0.7992890238,0.950479758,6.377030516,0.7762065099,132.0271146,1.316232201,15.82498523,2.343605003,12.14974346,5.74989914,4.405220998
"Gambia, The",GMB,2000,4.85,20.48469067,63.55169196,26.94027157,11.67038795,24.52500689,13.90904882,170.2294348,55.2363382,38.47017093,8.262568091,35.10538694,4.823671436,0.844919492,1.981238522,267.2910508,15.96155337,0.06713864645,0.5476697312,61.44010634,23.63123563,8.391789353,9.990154225,2.781255737,435.7316635,1258.127336,83.50123219,17.73595872,5.237395773,214.3268677,1684.153848,77.37239903,12.83175618,364.4541174,1165.61049,101.4895223,2017.157942,0.8919544231,1.022040161,8.523031968,1.063872865,169.7113547,1.394181982,14.46183512,2.530155608,11.90154167,7.519175131,9.038355927
"Gambia, The",GMB,2005,6.3,17.77350828,76.54069589,30.67041914,16.11867173,18.27288901,10.34878156,159.3722361,53.52238615,16.36047593,7.245906238,38.62958186,10.91376554,0.8783268835,2.152217953,197.9957382,18.37597971,0.2671437688,0.6572315031,59.93538652,68.49257132,11.94385418,10.35173888,2.68521361,271.3783506,876.1124742,81.47471405,39.92967779,2.968980371,510.1927543,2088.4503,90.38784282,16.9312359,253.2908229,2163.305284,102.5987712,1824.23049,1.049014814,1.328757232,12.39404955,1.338564868,218.6783896,1.447981096,79.89117024,2.4574784,10.94126262,7.686189433,8.18778058
"Gambia, The",GMB,2010,7.95,32.58108853,73.81567087,18.00417676,10.98932819,7.488432067,9.863936348,187.9361841,57.48664898,31.95905933,6.362765652,45.29905013,7.602140497,0.9073548084,2.296368982,138.5730221,16.35174036,0.06757375728,0.837667282,60.98189511,29.36753806,9.437633076,9.829088337,2.727689814,386.1636712,988.4349975,74.5942939,23.76065699,1.514517579,198.6105914,1727.914659,84.06114069,6.78108894,379.8151533,1205.38975,99.4374327,2142.786313,0.9194047289,1.037825779,10.11900917,1.131698278,160.9780118,1.453496393,18.31154836,2.961597863,10.33687759,8.145196141,26.54785139
"Gambia, The",GMB,2015,9.8,26.07195581,32.46422826,3.831870763,13.90953626,8.096183904,11.73062663,164.6131287,59.62383893,31.7404059,4.903167045,38.41908162,3.922996284,0.8433831146,1.990904379,149.1693909,14.98435212,0.06694860544,0.5824825264,61.26586843,26.73714592,9.539436722,9.719185841,2.715479677,317.4938997,930.8092595,60.848618,18.02938666,1.974632472,192.0729305,1712.95676,75.58596864,6.141891177,370.8559213,1167.316335,106.1243829,2610.46264,0.9190314334,1.074870589,9.502799347,1.10091655,157.0631931,1.350865046,16.33467362,2.767746626,9.632809609,8.00242199,20.17589409
Georgia,GEO,1990,10.4,71.66489264,80.61677074,103.0218885,59.24616822,34.00540679,11.58299442,54.19357687,31.60268939,39.38948531,13.44492662,26.33206595,7.923705383,55.4148025,51.67639857,3.54760193,33.01391482,0.08272114961,1.373717852,49.61758325,92.38436376,12.99398916,20.7149033,2.558218021,256.2790757,688.3649415,170.1474348,10.39068402,0.006833608886,780.7719419,2815.638886,72.47615195,26.04145987,270.6028955,3319.970323,26.48064611,741.6026852,1.489531648,1.56139327,19.06230281,1.595291609,268.0879828,2.362887429,76.51339485,2.730608229,10.88841492,14.69956184,54.61325104
Georgia,GEO,1995,11.95,71.97646951,128.3661559,79.5209994,30.9909945,34.81904765,9.436458417,138.3612537,39.72066163,56.39525607,17.80851822,1.451776173,17.3708609,56.57332841,53.2661037,6.638356807,36.61351083,0.08523575331,1.145869757,52.95735996,140.3499319,8.676722541,14.26298907,2.500814955,26.20251108,542.1126125,207.5657466,13.50705626,0.03485432238,516.5477872,2657.412297,85.05904945,23.8344387,315.8569009,2850.801302,22.30073028,509.9505499,1.491808745,1.440368721,16.32958094,1.594180585,239.4597322,2.448414556,88.1693203,2.945902135,10.9851169,13.55207868,66.24666843
Georgia,GEO,2000,13.5,72.18212952,123.8958051,113.0388967,30.04386459,35.11510722,12.21456764,26.75472329,41.25888385,56.1739658,15.20191121,1.011748432,17.97839277,57.47877361,54.80405691,58.81236571,38.29563259,0.3110329194,0.7955620877,53.213212,112.1991591,8.928906331,13.43596773,2.491940072,18.39670808,530.2886728,189.0049135,14.03066026,2.418756506,591.1839584,2579.965987,85.8153616,20.33980443,288.4652815,2689.723791,22.80647637,444.9359262,1.450944002,1.463888374,14.50170121,1.477741,224.9920331,2.434862451,58.81792346,3.459018663,12.29519505,12.94188206,94.51447886
Georgia,GEO,2005,15.4,72.82432849,147.4660072,124.1274938,28.78733492,35.26770511,8.711935732,139.4237481,55.07990953,75.44057293,18.20296546,22.81926937,25.66426677,58.19172599,55.43103291,103.2792291,36.84065362,0.8672260295,0.8778982006,51.97666579,93.68857276,10.07101411,16.69077487,2.558947764,197.1055133,659.133634,211.0829294,25.34817646,5.534140789,722.6544268,2651.859884,91.84369277,19.33966113,354.9993278,3046.59647,24.01895373,650.4646924,1.524792326,1.551422677,19.46403729,1.781726719,245.8094154,2.498665862,92.38889346,3.960062128,12.52235,15.06621432,120.3521275
Georgia,GEO,2010,17.9,71.55767269,86.09518201,89.02788524,23.89310398,35.24645507,2.998011107,325.1529483,34.32595319,62.45663971,9.246066767,53.38549722,17.11306886,58.19597357,55.74079402,50.59170038,41.99818135,1.505391139,0.3179228994,51.68755,101.1113341,9.545029775,17.12642091,2.559703373,313.587838,612.7802349,145.8673704,18.86118429,2.088897293,582.0427961,2558.450103,84.49370388,19.63410487,296.8278403,2593.312541,25.73953332,590.1393734,1.446363317,1.400029704,15.47387063,1.430100479,214.9008013,2.440963905,34.67914596,3.588211789,12.34118791,13.04643986,96.12922962
Georgia,GEO,2015,20.8,71.96469613,88.48546667,104.5149407,28.08157955,34.73616347,4.424335505,382.7721279,40.85961064,64.10086459,8.259065149,46.08220454,19.13699687,68.11149303,57.47560719,62.47949385,36.69887609,1.835550678,0.242730666,51.83561261,97.41800309,9.32759885,17.01974851,2.543794178,334.2746362,608.9307782,142.7728013,19.47915579,3.001589992,593.5463714,2620.491841,88.82405741,18.85105533,322.3829774,2687.726948,25.59365683,634.9585006,1.4706367,1.40334036,16.67750605,1.526699917,218.9330255,2.416882229,42.12541555,3.616176426,11.40627515,13.61026608,92.75139607
Germany,DEU,1990,12.65,147.1476484,92.10544186,147.5271244,33.86180613,4.79958268,2.424126163,225.0551949,72.31112338,61.34218764,59.56490647,17.91288313,26.98101418,23.64516673,43.84115538,102.1474588,34.85668148,0.956121594,0.5500554326,46.13766645,103.7632567,15.49254483,12.5414458,2.647748245,222.0633091,1230.776386,308.0519142,62.20336354,2.786898171,965.223488,2437.608163,106.9821866,11.70393865,285.2221275,2984.439544,85.50825643,825.2369453,1.121661225,1.704630365,21.04053998,1.426542881,141.6464219,4.481783108,90.8758877,1.562965594,8.972494354,8.607400585,126.316112
Germany,DEU,1995,14.4,125.5777279,110.8791226,137.8275126,32.00672502,5.281822553,2.58305582,222.8532654,74.42489427,58.10124904,49.33097738,18.18626514,19.87412701,23.9550677,45.44226131,107.7181572,38.41182927,0.9408332994,0.5619052457,46.1291313,86.91646945,15.59919408,12.76762881,2.671732008,257.0555904,1340.667811,278.5648253,27.78861107,6.575605807,984.4314265,2433.777092,102.1913953,11.03247301,283.8229838,2820.286737,86.61176312,912.7658339,1.099704051,1.687650982,21.44681874,1.43096956,142.5456079,4.477059795,91.096264,1.59677943,9.735088957,8.225236131,135.6379205
Germany,DEU,2000,16.15,148.7423667,172.7058908,128.7377538,29.93552386,5.390145581,2.74728437,222.4693556,76.38992114,64.8049565,49.25124166,18.34877564,20.68356167,24.42586348,47.06215197,101.3837186,35.18047527,0.949423911,0.5619379481,46.08260869,84.69698677,14.967684,12.34869681,2.652835174,222.4164215,1261.982969,279.6213295,58.98582116,5.413807438,986.6139972,2433.559027,103.4254028,10.48188202,294.1746449,3047.581937,87.64375945,1017.440212,1.141036706,1.7343165,21.33282624,1.437244938,153.0715487,4.488646263,92.41890184,1.583359889,9.029619129,8.639212708,129.4570811
